"rgn_id","country","species","Taxon_code","year","tonnes","Taxon"
84,"Algeria","European seabass","F",1999,0.1,"Fish"
84,"Algeria","European seabass","F",2000,0.1,"Fish"
84,"Algeria","European seabass","F",2001,0.1,"Fish"
84,"Algeria","European seabass","F",2002,0.1,"Fish"
84,"Algeria","European seabass","F",2003,3,"Fish"
84,"Algeria","European seabass","F",2004,3,"Fish"
84,"Algeria","European seabass","F",2005,3,"Fish"
84,"Algeria","European seabass","F",2006,0.1,"Fish"
84,"Algeria","European seabass","F",2007,1,"Fish"
84,"Algeria","European seabass","F",2008,1.34,"Fish"
84,"Algeria","European seabass","F",2009,14.69,"Fish"
84,"Algeria","European seabass","F",2010,50.5,"Fish"
84,"Algeria","European seabass","F",2011,85.31,"Fish"
84,"Algeria","European seabass","F",2012,202.04,"Fish"
84,"Algeria","European seabass","F",2013,0.2,"Fish"
84,"Algeria","European seabass","F",2014,246.12,"Fish"
84,"Algeria","European seabass","F",2015,94,"Fish"
84,"Algeria","European seabass","F",2016,90,"Fish"
84,"Algeria","Gilthead seabream","F",1984,1,"Fish"
84,"Algeria","Gilthead seabream","F",1985,0.1,"Fish"
84,"Algeria","Gilthead seabream","F",1986,0.1,"Fish"
84,"Algeria","Gilthead seabream","F",1987,0.1,"Fish"
84,"Algeria","Gilthead seabream","F",1988,0.1,"Fish"
84,"Algeria","Gilthead seabream","F",1989,0.1,"Fish"
84,"Algeria","Gilthead seabream","F",1990,2,"Fish"
84,"Algeria","Gilthead seabream","F",1991,1,"Fish"
84,"Algeria","Gilthead seabream","F",1992,0.1,"Fish"
84,"Algeria","Gilthead seabream","F",1993,1,"Fish"
84,"Algeria","Gilthead seabream","F",1994,1,"Fish"
84,"Algeria","Gilthead seabream","F",1995,0.1,"Fish"
84,"Algeria","Gilthead seabream","F",1996,0.1,"Fish"
84,"Algeria","Gilthead seabream","F",1997,0.1,"Fish"
84,"Algeria","Gilthead seabream","F",1998,8,"Fish"
84,"Algeria","Gilthead seabream","F",1999,18,"Fish"
84,"Algeria","Gilthead seabream","F",2000,26,"Fish"
84,"Algeria","Gilthead seabream","F",2001,32,"Fish"
84,"Algeria","Gilthead seabream","F",2002,34,"Fish"
84,"Algeria","Gilthead seabream","F",2003,1,"Fish"
84,"Algeria","Gilthead seabream","F",2004,1,"Fish"
84,"Algeria","Gilthead seabream","F",2005,1,"Fish"
84,"Algeria","Gilthead seabream","F",2006,0.1,"Fish"
84,"Algeria","Gilthead seabream","F",2007,0,"Fish"
84,"Algeria","Gilthead seabream","F",2008,3.49,"Fish"
84,"Algeria","Gilthead seabream","F",2009,28.33,"Fish"
84,"Algeria","Gilthead seabream","F",2010,64.93,"Fish"
84,"Algeria","Gilthead seabream","F",2011,109.18,"Fish"
84,"Algeria","Gilthead seabream","F",2012,161.35,"Fish"
84,"Algeria","Gilthead seabream","F",2013,348.64,"Fish"
84,"Algeria","Gilthead seabream","F",2014,650.82,"Fish"
84,"Algeria","Gilthead seabream","F",2015,270,"Fish"
84,"Algeria","Gilthead seabream","F",2016,270,"Fish"
84,"Algeria","Grooved carpet shell","BI",1990,4,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",1991,20,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",1992,3,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",1993,10,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",1994,16,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",1995,17,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",1996,15,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",1997,15,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",1998,22,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",1999,4,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2000,8,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2001,16,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2002,14,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2003,2,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2004,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2005,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2006,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2007,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2008,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2009,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2010,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2011,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2012,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2013,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2014,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2015,0,"Bivalve and Molluscs"
84,"Algeria","Grooved carpet shell","BI",2016,0,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1983,2,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1984,4,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1985,4,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1986,5,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1987,5,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1988,3,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1989,3,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1990,14,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1991,32,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1992,17,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1993,27,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1994,10,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1995,13,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1996,10,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1997,10,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1998,0.1,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",1999,10,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2000,13,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2001,16,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2002,17,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2003,17,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2004,10,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2005,10,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2006,16,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2007,44,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2008,4.58,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2009,4.54,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2010,3.69,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2011,5.9,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2012,3.2,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2013,3.8,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2014,31.11,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2015,2.76,"Bivalve and Molluscs"
84,"Algeria","Mediterranean mussel","BI",2016,3,"Bivalve and Molluscs"
84,"Algeria","Mullets nei","F",1984,22,"Fish"
84,"Algeria","Mullets nei","F",1985,25,"Fish"
84,"Algeria","Mullets nei","F",1986,30,"Fish"
84,"Algeria","Mullets nei","F",1987,36,"Fish"
84,"Algeria","Mullets nei","F",1988,32,"Fish"
84,"Algeria","Mullets nei","F",1989,20,"Fish"
84,"Algeria","Mullets nei","F",1990,19,"Fish"
84,"Algeria","Mullets nei","F",1991,18,"Fish"
84,"Algeria","Mullets nei","F",1992,8,"Fish"
84,"Algeria","Mullets nei","F",1993,55,"Fish"
84,"Algeria","Mullets nei","F",1994,50,"Fish"
84,"Algeria","Mullets nei","F",1995,30,"Fish"
84,"Algeria","Mullets nei","F",1996,26,"Fish"
84,"Algeria","Mullets nei","F",1997,26,"Fish"
84,"Algeria","Mullets nei","F",1998,12,"Fish"
84,"Algeria","Mullets nei","F",1999,18,"Fish"
84,"Algeria","Mullets nei","F",2000,25,"Fish"
84,"Algeria","Mullets nei","F",2001,32,"Fish"
84,"Algeria","Mullets nei","F",2002,34,"Fish"
84,"Algeria","Mullets nei","F",2003,1,"Fish"
84,"Algeria","Mullets nei","F",2004,1,"Fish"
84,"Algeria","Mullets nei","F",2005,1,"Fish"
84,"Algeria","Mullets nei","F",2006,9,"Fish"
84,"Algeria","Mullets nei","F",2007,6,"Fish"
84,"Algeria","Mullets nei","F",2008,51.71,"Fish"
84,"Algeria","Mullets nei","F",2009,24.95,"Fish"
84,"Algeria","Mullets nei","F",2010,4.39,"Fish"
84,"Algeria","Mullets nei","F",2011,5.53,"Fish"
84,"Algeria","Mullets nei","F",2012,6.07,"Fish"
84,"Algeria","Mullets nei","F",2013,0.35,"Fish"
84,"Algeria","Mullets nei","F",2014,1.68,"Fish"
84,"Algeria","Mullets nei","F",2015,1.1,"Fish"
84,"Algeria","Mullets nei","F",2016,1,"Fish"
84,"Algeria","Pacific cupped oyster","BI",1984,5,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1985,5,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1986,5,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1987,6,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1988,1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1989,1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1990,4,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1991,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1992,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1993,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1994,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1995,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1996,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1997,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1998,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",1999,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2000,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2001,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2002,0.1,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2003,0,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2004,0,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2005,0,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2006,0,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2007,0,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2008,0.37,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2009,0.03,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2010,0.08,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2011,0,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2012,0,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2013,0.57,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2014,0,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2015,0,"Bivalve and Molluscs"
84,"Algeria","Pacific cupped oyster","BI",2016,0,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2002,15,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2003,30,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2004,30,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2005,35,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2006,12,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2007,13,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2008,62,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2009,50,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2010,100,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2011,124,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2012,52,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2013,5.53,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2014,3.68,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2015,6,"Bivalve and Molluscs"
172,"Argentina","Blue mussel","BI",2016,5.2,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",1999,2,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2000,10,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2001,10,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2002,60,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2003,50,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2004,108,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2005,120,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2006,110,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2007,120,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2008,73,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2009,105,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2010,20,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2011,120,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2012,25,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2013,26.74,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2014,6.8,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2015,9,"Bivalve and Molluscs"
172,"Argentina","Pacific cupped oyster","BI",2016,11,"Bivalve and Molluscs"
250,"Aruba","Stromboid conchs nei","BI",1987,21,"Bivalve and Molluscs"
250,"Aruba","Stromboid conchs nei","BI",1988,10,"Bivalve and Molluscs"
250,"Aruba","Stromboid conchs nei","BI",1989,10,"Bivalve and Molluscs"
250,"Aruba","Stromboid conchs nei","BI",1990,10,"Bivalve and Molluscs"
250,"Aruba","Stromboid conchs nei","BI",1991,10,"Bivalve and Molluscs"
250,"Aruba","Stromboid conchs nei","BI",1992,5,"Bivalve and Molluscs"
250,"Aruba","Stromboid conchs nei","BI",1993,5,"Bivalve and Molluscs"
